hs_code,description,duty_rate,vat_rate,all_in_rate
3808610000,"-- Marchandises de la note2 de sous-position du chap.38, conditionnées dans des emballages, contenu en poids net n'excéde pas 300 g",5.0,18.0,22.5
3808620000,"-- Marchandises de la note2 de sous-position du présent chap., conditionnées dans des emballages, contenu en poids net entre 300 g et 7,5 kg",5.0,18.0,22.5
4202221000,"--- Sacs à main, même à bandoulière…, à surface extérieure en matières plastiques ou textiles ... pour l?'industrie du montage",10.0,18.0,44.28
4811901000,"-- Autres papiers, cartons,ouate de cellulose et nappes de fibres de cellulose, en rouleau, larg. n'excède pas 150mm... non plié, du n°48.11",10.0,18.0,32.48
4811902000,"-- Autres couvre-parquets à support de papier ou de carton, même découpés, du n° 48.11",20.0,18.0,44.28
4811909000,"-- Autres papiers, cartons, ouate de cellulose et nappes de fibres de cellulose, du n° 48.11",10.0,18.0,32.48
4812000000,"Blocs filtrants et plaques filtrantes, en pâte à papier.",10.0,18.0,32.48
4813100000,"- Papier à cigarettes découpé, en cahiers ou en tubes",10.0,18.0,32.48
4813200000,"- Papier à cigarettes découpé, en rouleaux d'une largeur n'excédant pas 5 cm",5.0,18.0,26.58
4813900000,"- Autre papier à cigarettes, même découpé à format, du n° 48.13",10.0,18.0,32.48
4814200000,"- Papiers peints et revêtements muraux similaires, constitués par du papier enduit ou recouvert, ... couche de matière plastique ... décorée",20.0,18.0,44.28
4814900000,- Autres papiers peints et revêtements muraux similaires; vitrauphanies,20.0,18.0,44.28
4816200000,- Papiers dits «autocopiants»,10.0,18.0,32.48
4816900000,"- Papiers carbone et autres papiers pour duplication ou reports (sauf du n° 48.09), stencils complets et plaques offset, ... en boîtes",10.0,18.0,32.48
4817100000,- Enveloppes en papier ou carton,20.0,18.0,44.28
4817200000,"- Cartes-lettres, cartes postales non illustrées et cartes pour correspondance, en papier ou carton",20.0,18.0,44.28
4817300000,"- Boîtes, pochettes et présentations similaires, en papier ou carton, renfermant un assortiment d'articles de correspondance",20.0,18.0,44.28
4818100000,- Papier hygiénique,20.0,18.0,44.28
4818200000,"- Mouchoirs, serviettes à démaquiller et essuie-mains, en pâte à papier, papier, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
4818300000,"- Nappes et serviettes de table, en pâte à papier, papier, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
4818500000,"- Vêtements et accessoires du vêtement, en pâte à papier, papier, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
4818900000,"- Autres articles en pâte à papier, papier, ouate de cellulose ou nappes de fibres de cellulose, du n° 48.18",20.0,18.0,44.28
4819100000,- Boîtes et caisses en papier ou carton ondulé,20.0,18.0,44.28
4819201000,"-- Boîtes et cartonnages, pliants, en papier ou carton non ondulé, doublés de film en polypropylène",10.0,18.0,32.48
4819209000,"-- Boîtes et cartonnages, pliants, en papier ou carton non ondulé, autres que ceux doublés de film en polypropylène",20.0,18.0,44.28
4819300000,"- Sacs d'une largeur à la base de 40 cm ou plus, en papier, carton, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
4819400000,"- Autres sacs; sachets, pochettes (sauf pour disques) et cornets, en papier, carton, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
4819500000,"- Autres emballages, y compris les pochettes pour disques, en papier, carton, ouate de cellulose ou nappes de fibres de cellulose",20.0,18.0,44.28
5509620000,"-- Autres fils de fibres discontinues acryliques ou modacryliques (sauf fils à coudre), mélangées pcpalt ou uniquement avec du coton, NCVD",10.0,18.0,32.48
6107210000,"-- Chemises de nuit et pyjamas de coton, en bonneterie, pour hommes ou garçonnets",20.0,18.0,44.28
6107220000,"-- Chemises de nuit et pyjamas de fibres synthétiques ou artificielles, en bonneterie, pour hommes ou garçonnets",20.0,18.0,44.28
6107290000,"-- Chemises de nuit et pyjamas d'autres matières textiles, en bonneterie, pour hommes ou garçonnets",20.0,18.0,44.28
6107910000,"-- Peignoirs de bain, robes de chambre et articles similaires de coton, en bonneterie, pour hommes ou garçonnets",20.0,18.0,44.28
6107990000,"-- Peignoirs de bain, robes de chambre et articles similaires d'autres matières textiles, en bonneterie, pour hommes ou garçonnets",20.0,18.0,44.28
6108110000,"-- Combinaisons ou fonds de robes et jupons de fibres synthétiques ou artificielles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108190000,"-- Combinaisons ou fonds de robes et jupons d'autres matières textiles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108210000,"-- Slips et culottes de coton, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108220000,"-- Slips et culottes de fibres synthétiques ou artificielles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108290000,"-- Slips et culottes d'autres matières textiles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108310000,"-- Chemises de nuit et pyjamas de coton, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108320000,"-- Chemises de nuit et pyjamas de fibres synthétiques ou artificielles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108390000,"-- Chemises de nuit et pyjamas d'autres matières textiles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108910000,"-- Déshabillés, peignoirs de bain, robes de chambre et articles similaires de coton, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108920000,"-- Déshabillés, peignoirs de bain, robes de chambre et similaires de fib. synthétiq. ou artificiel., en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6108990000,"-- Déshabillés, peignoirs de bain, robes de chambre et articles similaires d'autres mat. textiles, en bonneterie, pour femmes ou fillettes",20.0,18.0,44.28
6109100000,"- T- shirts et maillots de corps de coton, en bonneterie",20.0,18.0,44.28
6109900000,"-T- shirts et maillots de corps d'autres matières textiles, en bonneterie",20.0,18.0,44.28
6110110000,"-- Chandails, pull-overs, cardigans, gilets et articles similaires y compris les sous-pulls, de laine, en bonneterie",20.0,18.0,44.28
6110120000,"-- Chandails, pull-overs, cardigans, gilets et articles similaires y compris les sous-pulls, de chèvre de Cachemire, en bonneterie",20.0,18.0,44.28
6110190000,"-- Chandails, pull-overs, cardigans, gilets et articles similaires y compris les sous-pulls, d'autres poils fins, en bonneterie",20.0,18.0,44.28
6110200000,"- Chandails, pull-overs, cardigans, gilets et articles similaires y compris les sous-pulls, de coton, en bonneterie",20.0,18.0,44.28
4301900000,"- Têtes, queues, pattes et autres morceaux utilisables en pelleterie",5.0,18.0,26.58
4302110000,"-- Pelleteries tannées ou apprêtées de visons, entières, même sans les têtes, queues ou pattes, non assemblées",10.0,18.0,32.48
4302190000,"-- Pelleteries tannées ou apprêtées autres que de visons, entières, même sans les têtes, queues ou pattes, non assemblées",10.0,18.0,32.48
4302200000,"- Têtes, queues, pattes et autres morceaux, déchets et chutes, non assemblés",10.0,18.0,32.48
4302300000,"- Pelleteries entières et leurs morceaux et chutes, assemblés",10.0,18.0,32.48
4303100000,- Vêtements et accessoires du vêtement en pelleteries,20.0,18.0,44.28
4303900000,- Autres articles en pelleteries du n° 43.03,10.0,18.0,32.48
4304000000,Pelleteries factices et articles en pelleteries factices.,20.0,18.0,44.28
4401110000,"-- Bois de conifères en rondins, bûches, ramilles, fagots ou sous formes similaires",5.0,18.0,26.58
4401120000,"Bois de chauffage ( autres que de conifères) en rondins, bûches, ramilles, fagots ou sous formes similaires",5.0,18.0,26.58
4401210000,-- Bois en plaquettes ou en particules de conifères,5.0,18.0,26.58
4401220000,--  Bois en plaquettes ou en particules autres que de conifères,5.0,18.0,26.58
4401310000,-- Granulés de bois,5.0,18.0,26.58
4401390000,"-- Sciures, déchets et débris de bois, agglomérés sous forme de bûches, briquettes, ou formes similaires à l'exclusion des granulés de bois",5.0,18.0,26.58
4401400000,"- Sciures, déchets et débris de bois, non agglomérés",5.0,18.0,26.58
4402100000,"-  Charbon de bambou, même aggloméré",5.0,18.0,26.58
4402900000,"- Charbon de bois (y compris le charbon de coques ou de noix), autres que de bambou, même aggloméré",5.0,18.0,26.58
4403110000,"-- Bois bruts de conifères,..., désaubiérés ou équarris, traités avec une peinture, de la créosote ou d'autres agents de conservation",5.0,18.0,7.5
4403120000,"-- Bois bruts (autres que de conifères) ..., désaubiérés ou équarris, traités avec peinture, créosote ou autres agents de conservation",5.0,18.0,7.5
4403210000,"-- Bois bruts de pin (...), autr. que du N° 4403,1 …  ou equarris, plus grande dimension de coupe transversale égale ou supérieure à 15 cm",5.0,18.0,7.5
4403220000,"-- Bois bruts de pin (Pinnus spp.), , autr. que du N° 4403,1 ...  même ecorcés, désaubiérés ou equarris, à l'exclusion de ceux du N°4403.21",5.0,18.0,7.5
4403230000,"-- Bois bruts de sapin et d'épicéa, autr. que du N°4403.1 … équarris, plus grande dimension de coupe transversale égale ou supérieure à 15cm",5.0,18.0,7.5
4403240000,"-- Bois bruts de sapin (Abies spp.) et d'épicéa (Picea spp.), autres que du N°4403.1 , ... ou equarris, à l'exclusion de ceux du N°4403.23",5.0,18.0,7.5
4403250000,"-- Bois bruts de conifères (sauf pin et sapin), autr. que N°4403.1 ... equarris, plus grande dimension de coupe transversale d'au moins 15cm",5.0,18.0,7.5
4403260000,"-- Bois bruts de conifères (sauf pin et sapin), autr. que N°4403.1 ... désaubiérés ou équarris, à l'exclusion de ceux du N°4403.25",5.0,18.0,7.5
3808690000,"-- Marchandises de la note2 de sous-position du chap.38, autr que conditionnées dans emballages, contenu en poids net n'excéde pas 7,5 kg",5.0,18.0,22.5
3808911110,"----- Insecticides conditionnés pour la vente au détail, destinés à l'agriculture, contenant du bromométhane ou du bromochlorométhane",5.0,18.0,22.5
3808911190,"----- Insecticides conditionnés pour la vente au détail, destinés à l'agriculture, ne contenant pas du bromométhane ni du bromochlorométhane",5.0,18.0,22.5
3808911910,"----- Serpentin anti moustique de type « mosquito », conditionnés pour la vente au détail",20.0,18.0,22.5
3808911920,"----- Insecticides conditionnés pour la vente au détail, non destinés à l'agriculture, contenant du bromométhane ou du bromochlorométhane",20.0,18.0,22.5
3808911990,"----- Insecticides conditionnés pour  vente au détail, non destinés à l'agriculture, ne contenant pas du bromométhane ni bromochlorométhane",20.0,18.0,22.5
3808919000,"--- Autres incerticides non conditionnés pour la vente au détail, du n° 38.08",5.0,18.0,7.5
3808921000,--- Fongicides contenant du bromométhane (bromure de méthyle) ou du bromochlorométhane,5.0,18.0,7.5
3808929000,"--- Fongicides, autres que ceux contenant du bromométhane (bromure de méthyle) ou du bromochlorométhane, du n° 38.08",5.0,18.0,7.5
3808931000,"--- Herbicides, inhibiteurs de germination et régulateurs de croissance pour plantes, contenant du bromométhane ou du bromochlorométhane",5.0,18.0,7.5
3808939000,"--- Herbicides, inhibiteurs de germination et régulateurs de croissance pour plantes, ne contenant ni bromométhane ni bromochlorométhane",5.0,18.0,7.5
3808941000,--- Désinfectants contenant du bromométhane (bromure de méthyle) ou du bromochlorométhane,20.0,18.0,7.5
3808991000,--- Autres produits du n° 38.08 contenant du bromométhane (bromure de méthyle) ou du bromochlorométhane,20.0,18.0,7.5
3809100000,"- Agents d'apprêt ou de finissage, accélérateurs de teinture ou de fixation de matières colorantes et aut... à base de mat. amylacées, NDCA",5.0,18.0,26.58
3809910000,"-- Agents d'apprêt ou de finissage,... utilisés en  industries textile ou similaires, autres qu'à base de matières amylacées, NDCA",5.0,18.0,26.58
3809920000,"-- Agents d'apprêt ou de finissage,... utilisés en  industries papier ou similaires, autres qu'à base de matières amylacées, NDCA",5.0,18.0,26.58
3809930000,"-- Agents d'apprêt ou de finissage,... utilisés en  industries du cuir ou similaires, autres qu'à base de matières amylacées, NDCA",5.0,18.0,26.58
3810100000,- Préparations pour le décapage des métaux; pâtes et poudres à souder ou à braser composées de métal et d'autres produits,10.0,18.0,32.48
3810900000,- Flux à souder ou à braser et autres préparations auxiliaires pour soudage ou brasage de métaux;  préparations pour enrobage ou ... soudage,10.0,18.0,32.48
3811110000,"-- Préparations antidétonantes, à base de composés du plomb",10.0,18.0,32.48
3811190000,"-- Préparations antidétonantes, autres qu'à base de composés du plomb",10.0,18.0,32.48
4819600000,"- Cartonnages de bureau, de magasin ou similaires",20.0,18.0,44.28
4820100000,"- Registres, livres comptables, carnets (...), blocs-mémorandums, blocs ... à lettres, agendas et ouvrages similaires, en papier ou carton",20.0,18.0,44.28
4820200000,- Cahiers en papier ou carton,20.0,18.0,44.28
4820300000,"- Classeurs, reliures (autres que les couvertures pour livres), chemises et couvertures à dossiers, en papier ou carton",20.0,18.0,44.28
4820400000,"- Liasses et carnets manifold, même comportant des feuilles de papier carbone, en papier ou carton",20.0,18.0,44.28
4820500000,"- Albums pour échantillonnages ou pour collections, en papier ou carton",20.0,18.0,44.28
4820901000,"-- Autres articles scolaires, en papier ou carton",20.0,18.0,44.28
4820909000,"-- Agendas, sous-main, articles de bureau ou de papeterie et couvertures pour livres, en papier ou carton",20.0,18.0,44.28
4822100000,"- Tambours, bobines, fusettes, canettes et supports similaires, en pâte à papier, papier ou carton, ... pour l'enroulement des fils textiles",10.0,18.0,32.48
4822900000,"- Tambours, bobines, fusettes, canettes et ... similaires, en pâte à papier, papier ou carton, …, sauf pour l'enroulement des fils textiles",10.0,18.0,32.48
4823200000,- Papier et carton-filtre,10.0,18.0,32.48
4823400000,"- Papiers à diagrammes pour appareils enregistreurs, en bobines, en feuilles ou en disques",20.0,18.0,44.28
4823610000,"-- Plateaux, plats, assiettes, tasses, gobelets et articles similaires, en bambou",20.0,18.0,44.28
4823690000,"-- Plateaux, plats, assiettes, tasses, gobelets et articles similaires, en papier ou carton, autres qu'en bambou",20.0,18.0,44.28
4823700000,- Articles moulés ou pressés en pâte à papier,20.0,18.0,44.28
4823900000,- Autres articles du n° 48.23,20.0,18.0,44.28
4901100000,"- Livres, brochures et imprimés similaires en feuillets isolés, même pliés",0.0,18.0,2.5
4901910000,"-- Dictionnaires et encyclopédies, même en fascicules",0.0,18.0,2.5
